time,MPCNO,MPCTI,MPCUO,MPCVS,NO,TI,UO,VS
2000-01-01,-0.8,0.6,0.6,2.8,22789.0,33648.0,43609.0,22541.0
2000-02-01,-5.6,0.4,-0.3,-4.0,21512.0,33776.0,43474.0,21647.0
2000-03-01,5.7,0.0,0.3,4.4,22730.0,33767.0,43613.0,22591.0
2000-04-01,2.4,0.6,0.8,1.6,23277.0,33959.0,43944.0,22946.0
2000-05-01,-4.4,0.9,0.1,-3.2,22256.0,34271.0,43984.0,22216.0
2000-06-01,1.6,0.8,0.0,1.8,22608.0,34547.0,43983.0,22609.0
2000-07-01,-1.6,0.1,-0.7,-0.3,22243.0,34595.0,43691.0,22535.0
2000-08-01,1.3,0.7,0.9,-1.7,22542.0,34820.0,44086.0,22147.0
2000-09-01,-0.1,-0.2,0.1,1.4,22509.0,34762.0,44144.0,22451.0
2000-10-01,-0.3,0.2,0.9,-1.9,22433.0,34835.0,44557.0,22020.0
2000-11-01,-1.6,0.4,0.4,-0.5,22081.0,34962.0,44737.0,21901.0
2000-12-01,3.1,-0.4,1.1,1.8,22772.0,34809.0,45216.0,22293.0
2001-01-01,-4.7,0.0,0.1,-2.8,21713.0,34814.0,45265.0,21664.0
2001-02-01,-1.8,-1.1,-1.0,0.5,21320.0,34426.0,44821.0,21764.0
2001-03-01,0.2,-0.8,-0.3,-1.1,21372.0,34160.0,44666.0,21527.0
2001-04-01,-2.7,-0.5,-0.6,-2.2,20805.0,33989.0,44416.0,21055.0
2001-05-01,9.8,-0.6,-0.9,10.4,22847.0,33791.0,44025.0,23238.0
2001-06-01,-7.4,-1.2,0.8,-10.5,21156.0,33372.0,44378.0,20803.0
2001-07-01,-1.0,-0.9,0.4,-0.1,20946.0,33055.0,44551.0,20773.0
2001-08-01,0.3,-0.6,-0.3,1.8,21005.0,32870.0,44407.0,21149.0
2001-09-01,-6.5,-0.6,-1.7,-3.5,19635.0,32677.0,43640.0,20402.0
2001-10-01,0.0,-0.5,-1.6,-0.3,19638.0,32526.0,42930.0,20348.0
2001-11-01,-0.3,-1.4,-1.3,-1.1,19578.0,32080.0,42381.0,20127.0
2001-12-01,4.6,-1.7,0.9,-0.2,20477.0,31534.0,42778.0,20080.0
2002-01-01,-2.7,-0.1,-0.9,1.1,19916.0,31488.0,42398.0,20296.0
2002-02-01,0.1,-1.1,-0.7,-0.4,19926.0,31146.0,42101.0,20223.0
2002-03-01,0.9,-0.2,-0.2,-0.2,20098.0,31095.0,42014.0,20185.0
2002-04-01,2.0,-0.4,-0.4,2.3,20494.0,30959.0,41850.0,20658.0
2002-05-01,1.9,-1.8,0.9,-0.6,20891.0,30414.0,42212.0,20529.0
2002-06-01,-2.5,2.8,-1.2,1.7,20378.0,31255.0,41703.0,20887.0
2002-07-01,1.4,-0.6,0.5,-2.2,20661.0,31056.0,41927.0,20437.0
2002-08-01,-3.3,0.3,-2.2,2.2,19979.0,31146.0,41024.0,20882.0
2002-09-01,5.1,0.6,0.5,-0.4,21007.0,31330.0,41223.0,20808.0
2002-10-01,-0.8,-0.3,0.0,0.1,20837.0,31248.0,41235.0,20825.0
2002-11-01,-1.5,0.0,-0.4,-0.6,20532.0,31239.0,41058.0,20709.0
2002-12-01,-3.9,0.8,-1.5,-1.7,19732.0,31484.0,40428.0,20362.0
2003-01-01,-0.6,-1.2,-1.5,-0.8,19617.0,31101.0,39840.0,20205.0
2003-02-01,13.8,4.2,3.7,3.3,22329.0,32412.0,41295.0,20874.0
2003-03-01,-8.0,0.2,-0.6,-0.5,20539.0,32476.0,41064.0,20770.0
2003-04-01,-4.6,-1.8,-1.5,-2.7,19592.0,31892.0,40440.0,20216.0
2003-05-01,3.2,-0.3,-0.3,0.6,20214.0,31782.0,40307.0,20347.0
2003-06-01,1.7,-0.8,0.8,-0.5,20561.0,31534.0,40631.0,20237.0
2003-07-01,1.0,-1.8,0.5,1.7,20770.0,30975.0,40817.0,20584.0
